"councilor_id","name.x","councilor_uid","gender","party","constituency","county","district","param","status","name.y","votes","votes_detail","votes_percentage","pc.balance","pc.in_total","pc.out_total","pc.in.in_civil","pc.in.in_party","pc.in.in_others","pc.in.in_profit","pc.in.in_anonymous","pc.in.in_individual","pc.out.out_rally","pc.out.out_return","pc.out.out_travel","pc.out.out_exchequer","pc.out.out_personnel","pc.out.out_propagate","pc.out.out_miscellaneous","pc.out.out_campaign_office","pc.out.out_public_relation","pc.out.out_campaign_vehicle","absent","present","absent_rt","present_rt","abstain","no","no_show","yes","votet_rt","suggestions_count","approved_expense","priproposer","sponsor","交通","其它","地總","工務","教育","民政","法規","警衛","財建","主計","人事","勞工","原民","地政","城鄉","客家","捷運","文化","新聞","水利","法制","消防","環保","研考","社會","秘書","經發","衛生","觀光","警政","議會","財政","農業","保安","建設","稅務","都發","會務","本會","臨時動議","財經","NA","內政","社政","衛生環境","農林"
2811,"梁文傑","fb628f68a5e04875ace077a3c2e674e3","男","民主進步黨",4,"臺北市","中山區、大同區","{""suggestions_piles"": [], ""suggestions_years"": {""sum"": 6076987, ""count"": 15, ""years"": [{""sum"": 167000, ""count"": 4, ""suggest_year"": ""2015"", ""small_purchase"": 3}, {""sum"": 1728000, ""count"": 4, ""suggest_year"": ""2016"", ""small_purchase"": 0}, {""sum"": 4181987, ""count"": 7, ""suggest_year"": ""2017"", ""small_purchase"": 1}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 19}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.61496149614961496150}, {""party"": ""中國國民黨"", ""ratio"": 0.27722772277227722772}, {""party"": ""無黨籍"", ""ratio"": 0.04180418041804180418}, {""party"": ""親民黨"", ""ratio"": 0.01980198019801980198}, {""party"": ""新黨"", ""ratio"": 0.01980198019801980198}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01430143014301430143}, {""party"": ""民國黨"", ""ratio"": 0.01210121012101210121}], ""bills_role_statistics"": {""total"": 33, ""sponsor"": 31, ""cosponsor"": 0, ""priproposer"": 2}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 15, ""total"": 43, ""abstain"": 0, ""conflict"": 1, ""disagree"": 6, ""not_voting"": 22}}","register","梁文傑",26155,"[{""votes"": ""15579"", ""district"": ""中山區"", ""votes_percentage"": ""12.52%""}, {""votes"": ""10576"", ""district"": ""大同區"", ""votes_percentage"": ""14.42%""}]","13.23%",2424379,9653523,7229144,160000,0,1063,4280000,66200,5146260,315339,1137000,10640,0,1076225,3859247,442235,42300,0,346158,19,118,13.87,86.13,0,6,22,15,48.84,15,6076987,2,31,4,3,0,6,5,2,2,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2812,"陳永德","c97c51f80a384545b77dfaa33c9e7d45","男","中國國民黨",3,"臺北市","松山區、信義區","{""suggestions_piles"": [{""sum"": 6529000, ""count"": 4, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}], ""suggestions_years"": {""sum"": 130124785, ""count"": 218, ""years"": [{""sum"": 38544500, ""count"": 54, ""suggest_year"": ""2015"", ""small_purchase"": 14}, {""sum"": 58497000, ""count"": 83, ""suggest_year"": ""2016"", ""small_purchase"": 8}, {""sum"": 33083285, ""count"": 81, ""suggest_year"": ""2017"", ""small_purchase"": 7}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 1}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.56535488404778636683}, {""party"": ""民主進步黨"", ""ratio"": 0.30217849613492621223}, {""party"": ""無黨籍"", ""ratio"": 0.04146170063246661982}, {""party"": ""新黨"", ""ratio"": 0.02986647926914968377}, {""party"": ""親民黨"", ""ratio"": 0.02846099789177793394}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01686577652846099789}, {""party"": ""民國黨"", ""ratio"": 0.01581166549543218552}], ""bills_role_statistics"": {""total"": 118, ""sponsor"": 111, ""cosponsor"": 0, ""priproposer"": 7}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 24, ""total"": 43, ""abstain"": 0, ""conflict"": 0, ""disagree"": 10, ""not_voting"": 9}}","register","陳永德",13825,"[{""votes"": ""4496"", ""district"": ""松山區"", ""votes_percentage"": ""3.98%""}, {""votes"": ""9329"", ""district"": ""信義區"", ""votes_percentage"": ""7.30%""}]","5.74%",-1814588,6271400,8085988,0,50000,0,3950000,19000,2252400,0,500000,0,0,0,3007517,4575471,3000,0,0,1,136,0.73,99.27,0,10,9,24,79.07,218,130124785,7,111,7,8,0,14,29,24,10,16,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2813,"戴錫欽","124cfa5206f6420d9064d6a0e709db29","男","中國國民黨",3,"臺北市","松山區、信義區","{""suggestions_piles"": [], ""suggestions_years"": {""sum"": 21758611, ""count"": 47, ""years"": [{""sum"": 3397000, ""count"": 10, ""suggest_year"": ""2015"", ""small_purchase"": 1}, {""sum"": 9385000, ""count"": 21, ""suggest_year"": ""2016"", ""small_purchase"": 4}, {""sum"": 8976611, ""count"": 16, ""suggest_year"": ""2017"", ""small_purchase"": 2}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 0}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.55258669698692438886}, {""party"": ""民主進步黨"", ""ratio"": 0.30955088118249005117}, {""party"": ""無黨籍"", ""ratio"": 0.04377487208641273451}, {""party"": ""新黨"", ""ratio"": 0.03013075611142694713}, {""party"": ""親民黨"", ""ratio"": 0.02529846503695281410}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.02018192154633314383}, {""party"": ""民國黨"", ""ratio"": 0.01847640704945992041}], ""bills_role_statistics"": {""total"": 170, ""sponsor"": 156, ""cosponsor"": 0, ""priproposer"": 14}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 19, ""total"": 43, ""abstain"": 0, ""conflict"": 0, ""disagree"": 9, ""not_voting"": 15}}","register","戴錫欽",13862,"[{""votes"": ""5514"", ""district"": ""松山區"", ""votes_percentage"": ""4.88%""}, {""votes"": ""8348"", ""district"": ""信義區"", ""votes_percentage"": ""6.53%""}]","5.75%",-239888,11852398,12092286,50000,50000,0,5991398,13500,5747500,231115,2060000,58794,0,1074430,7763826,321809,238093,128313,215906,0,137,0,100,0,9,15,19,65.12,47,21758611,14,156,16,9,1,19,38,24,12,27,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2814,"陳孋輝","b3c34d6a01b44ef2ab67090de21ac74a","女","中國國民黨",3,"臺北市","松山區、信義區","{""suggestions_piles"": [{""sum"": 3330000, ""count"": 1, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}, {""sum"": 50000, ""count"": 1, ""label"": ""廟"", ""tokens"": ""廟|宮""}], ""suggestions_years"": {""sum"": 63715357, ""count"": 97, ""years"": [{""sum"": 25855500, ""count"": 38, ""suggest_year"": ""2015"", ""small_purchase"": 5}, {""sum"": 22922000, ""count"": 28, ""suggest_year"": ""2016"", ""small_purchase"": 4}, {""sum"": 14937857, ""count"": 31, ""suggest_year"": ""2017"", ""small_purchase"": 0}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 4}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.58510638297872340426}, {""party"": ""民主進步黨"", ""ratio"": 0.28723404255319148936}, {""party"": ""無黨籍"", ""ratio"": 0.03641571194762684124}, {""party"": ""新黨"", ""ratio"": 0.02945990180032733224}, {""party"": ""親民黨"", ""ratio"": 0.02618657937806873977}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01963993453355155483}, {""party"": ""民國黨"", ""ratio"": 0.01595744680851063830}], ""bills_role_statistics"": {""total"": 112, ""sponsor"": 112, ""cosponsor"": 0, ""priproposer"": 0}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 14, ""total"": 43, ""abstain"": 8, ""conflict"": 10, ""disagree"": 10, ""not_voting"": 11}}",NA,"陳孋輝",14307,"[{""votes"": ""8740"", ""district"": ""松山區"", ""votes_percentage"": ""7.73%""}, {""votes"": ""5567"", ""district"": ""信義區"", ""votes_percentage"": ""4.35%""}]","5.94%",-253840,7336490,7590330,16000,50000,813,1852500,0,5417177,128852,42500,65626,320000,2958065,2869940,971062,228285,6000,0,4,133,2.92,97.08,8,10,11,14,74.42,97,63715357,0,112,8,8,0,17,22,17,9,18,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2815,"王鴻薇","f9584fc77e454003b46d421cd13f9183","女","中國國民黨",3,"臺北市","松山區、信義區","{""suggestions_piles"": [{""sum"": 65000, ""count"": 1, ""label"": ""廟"", ""tokens"": ""廟|宮""}], ""suggestions_years"": {""sum"": 11923000, ""count"": 10, ""years"": [{""sum"": 3381000, ""count"": 3, ""suggest_year"": ""2015"", ""small_purchase"": 0}, {""sum"": 5970000, ""count"": 5, ""suggest_year"": ""2016"", ""small_purchase"": 1}, {""sum"": 2572000, ""count"": 2, ""suggest_year"": ""2017"", ""small_purchase"": 0}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 9}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.64663111972855065439}, {""party"": ""民主進步黨"", ""ratio"": 0.23994183228308288900}, {""party"": ""無黨籍"", ""ratio"": 0.03296170625302956859}, {""party"": ""新黨"", ""ratio"": 0.03199224430441105187}, {""party"": ""親民黨"", ""ratio"": 0.01938923897237033446}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01502666020358700921}, {""party"": ""民國黨"", ""ratio"": 0.01405719825496849249}], ""bills_role_statistics"": {""total"": 84, ""sponsor"": 80, ""cosponsor"": 0, ""priproposer"": 4}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 13, ""total"": 43, ""abstain"": 5, ""conflict"": 7, ""disagree"": 9, ""not_voting"": 16}}","register","王鴻薇",18472,"[{""votes"": ""10035"", ""district"": ""松山區"", ""votes_percentage"": ""8.88%""}, {""votes"": ""8437"", ""district"": ""信義區"", ""votes_percentage"": ""6.60%""}]","7.67%",-116994,5992565,6109559,22000,50000,1244,1295600,8000,4615721,8575,53600,114468,0,320324,4793881,537990,25000,5588,250133,9,128,6.57,93.43,5,9,16,13,62.79,10,11923000,4,80,2,8,0,8,19,19,7,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2816,"徐世勲","3d893b3f5b9b43aa8659ab42a7d814f5","男","民國黨",3,"臺北市","松山區、信義區","{""suggestions_piles"": [], ""suggestions_years"": {""sum"": 4436855, ""count"": 11, ""years"": [{""sum"": 202000, ""count"": 1, ""suggest_year"": ""2015"", ""small_purchase"": 0}, {""sum"": 1389000, ""count"": 5, ""suggest_year"": ""2016"", ""small_purchase"": 2}, {""sum"": 2845855, ""count"": 5, ""suggest_year"": ""2017"", ""small_purchase"": 1}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 3}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.45071923281832711774}, {""party"": ""民主進步黨"", ""ratio"": 0.37027171017581246670}, {""party"": ""無黨籍"", ""ratio"": 0.04528502930207778370}, {""party"": ""民國黨"", ""ratio"": 0.04155567394778902504}, {""party"": ""新黨"", ""ratio"": 0.03409696323921150773}, {""party"": ""親民黨"", ""ratio"": 0.03090037293553542888}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.02717101758124667022}], ""bills_role_statistics"": {""total"": 78, ""sponsor"": 70, ""cosponsor"": 0, ""priproposer"": 8}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 22, ""total"": 43, ""abstain"": 1, ""conflict"": 0, ""disagree"": 4, ""not_voting"": 16}}","register","徐世勲",19037,"[{""votes"": ""8830"", ""district"": ""松山區"", ""votes_percentage"": ""7.81%""}, {""votes"": ""10207"", ""district"": ""信義區"", ""votes_percentage"": ""7.99%""}]","7.90%",-2693491,8926810,11620301,10000,0,0,589000,111600,8216210,2162782,190000,3202,200000,0,7286931,88780,1688606,0,0,3,134,2.19,97.81,1,4,16,22,62.79,11,4436855,8,70,6,0,0,10,20,15,7,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2817,"洪健益","68218ef09ec84aefb391598e3c7a36f2","男","民主進步黨",3,"臺北市","松山區、信義區","{""suggestions_piles"": [{""sum"": 4915000, ""count"": 5, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}], ""suggestions_years"": {""sum"": 37658217, ""count"": 83, ""years"": [{""sum"": 6413333, ""count"": 24, ""suggest_year"": ""2015"", ""small_purchase"": 9}, {""sum"": 15314000, ""count"": 25, ""suggest_year"": ""2016"", ""small_purchase"": 3}, {""sum"": 15930884, ""count"": 34, ""suggest_year"": ""2017"", ""small_purchase"": 1}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 8}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.48999165971643035863}, {""party"": ""中國國民黨"", ""ratio"": 0.38031693077564637198}, {""party"": ""無黨籍"", ""ratio"": 0.03961634695579649708}, {""party"": ""新黨"", ""ratio"": 0.02668890742285237698}, {""party"": ""親民黨"", ""ratio"": 0.02543786488740617181}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.02085070892410341952}, {""party"": ""民國黨"", ""ratio"": 0.01709758131776480400}], ""bills_role_statistics"": {""total"": 105, ""sponsor"": 94, ""cosponsor"": 0, ""priproposer"": 11}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 14, ""total"": 43, ""abstain"": 7, ""conflict"": 11, ""disagree"": 12, ""not_voting"": 10}}","register","洪健益",20319,"[{""votes"": ""8142"", ""district"": ""松山區"", ""votes_percentage"": ""7.20%""}, {""votes"": ""12177"", ""district"": ""信義區"", ""votes_percentage"": ""9.53%""}]","8.44%",11512913,18486790,6973877,130000,0,0,8152100,47000,10157690,115470,1227000,12632,0,235660,3633920,879540,86618,174922,608115,8,129,5.84,94.16,7,12,10,14,76.74,83,37658217,11,94,14,4,0,13,22,20,8,10,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2818,"秦慧珠","2a9a72d4de95438dbecddc8d9fc61d40","女","中國國民黨",3,"臺北市","松山區、信義區","{""suggestions_piles"": [{""sum"": 83000, ""count"": 1, ""label"": ""廟"", ""tokens"": ""廟|宮""}], ""suggestions_years"": {""sum"": 16620998, ""count"": 32, ""years"": [{""sum"": 8696000, ""count"": 11, ""suggest_year"": ""2015"", ""small_purchase"": 2}, {""sum"": 5899000, ""count"": 12, ""suggest_year"": ""2016"", ""small_purchase"": 2}, {""sum"": 2025998, ""count"": 9, ""suggest_year"": ""2017"", ""small_purchase"": 0}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 9}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.67598097502972651605}, {""party"": ""民主進步黨"", ""ratio"": 0.22532699167657550535}, {""party"": ""無黨籍"", ""ratio"": 0.02913198573127229489}, {""party"": ""新黨"", ""ratio"": 0.02556480380499405470}, {""party"": ""民國黨"", ""ratio"": 0.01545778834720570749}, {""party"": ""親民黨"", ""ratio"": 0.01486325802615933413}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01367419738406658740}], ""bills_role_statistics"": {""total"": 77, ""sponsor"": 75, ""cosponsor"": 0, ""priproposer"": 2}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 24, ""total"": 43, ""abstain"": 1, ""conflict"": 4, ""disagree"": 9, ""not_voting"": 9}}","register","秦慧珠",20632,"[{""votes"": ""10052"", ""district"": ""松山區"", ""votes_percentage"": ""8.89%""}, {""votes"": ""10580"", ""district"": ""信義區"", ""votes_percentage"": ""8.28%""}]","8.57%",3522414,13799741,10277327,510000,150000,1953,9416000,19000,3702788,1371455,0,190984,0,3086725,3370268,1468369,656845,0,132681,9,128,6.57,93.43,1,9,9,24,79.07,32,16620998,2,75,6,10,0,8,14,12,7,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2819,"張茂楠","3cde861a29d34f08b94564f1d418df25","男","民主進步黨",3,"臺北市","松山區、信義區","{""suggestions_piles"": [{""sum"": 30000, ""count"": 1, ""label"": ""廟"", ""tokens"": ""廟|宮""}], ""suggestions_years"": {""sum"": 54704229, ""count"": 75, ""years"": [{""sum"": 26091000, ""count"": 32, ""suggest_year"": ""2015"", ""small_purchase"": 3}, {""sum"": 21362800, ""count"": 22, ""suggest_year"": ""2016"", ""small_purchase"": 3}, {""sum"": 7250429, ""count"": 21, ""suggest_year"": ""2017"", ""small_purchase"": 4}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 2}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.50592216582064297800}, {""party"": ""中國國民黨"", ""ratio"": 0.35871404399323181049}, {""party"": ""無黨籍"", ""ratio"": 0.04906937394247038917}, {""party"": ""新黨"", ""ratio"": 0.02763677382966723068}, {""party"": ""親民黨"", ""ratio"": 0.02707275803722504230}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01692047377326565144}, {""party"": ""民國黨"", ""ratio"": 0.01466441060349689791}], ""bills_role_statistics"": {""total"": 65, ""sponsor"": 64, ""cosponsor"": 0, ""priproposer"": 1}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 25, ""total"": 43, ""abstain"": 0, ""conflict"": 1, ""disagree"": 8, ""not_voting"": 10}}","register","張茂楠",21329,"[{""votes"": ""12580"", ""district"": ""松山區"", ""votes_percentage"": ""11.13%""}, {""votes"": ""8749"", ""district"": ""信義區"", ""votes_percentage"": ""6.85%""}]","8.86%",-1850410,8939920,10803330,230000,0,1432,2294000,104000,6310488,672195,1195800,48305,0,373100,6753294,431885,240000,55712,1033039,2,135,1.46,98.54,0,8,10,25,76.74,75,54704229,1,64,9,2,0,9,11,9,5,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2820,"許家蓓","8c9ac0c8917b44318b72a71a1503dbbd","女","民主進步黨",3,"臺北市","松山區、信義區","{""suggestions_piles"": [], ""suggestions_years"": {""sum"": 2185000, ""count"": 14, ""years"": [{""sum"": 22000, ""count"": 1, ""suggest_year"": ""2015"", ""small_purchase"": 1}, {""sum"": 503000, ""count"": 7, ""suggest_year"": ""2016"", ""small_purchase"": 1}, {""sum"": 1660000, ""count"": 6, ""suggest_year"": ""2017"", ""small_purchase"": 1}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 2}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.56530310497782158699}, {""party"": ""中國國民黨"", ""ratio"": 0.31591917200591424347}, {""party"": ""無黨籍"", ""ratio"": 0.04484967964514539182}, {""party"": ""親民黨"", ""ratio"": 0.02414982750123213406}, {""party"": ""新黨"", ""ratio"": 0.01774273040906850665}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01626416954164613110}, {""party"": ""民國黨"", ""ratio"": 0.01577131591917200591}], ""bills_role_statistics"": {""total"": 80, ""sponsor"": 74, ""cosponsor"": 0, ""priproposer"": 6}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 19, ""total"": 43, ""abstain"": 3, ""conflict"": 5, ""disagree"": 10, ""not_voting"": 11}}","register","許家蓓",21444,"[{""votes"": ""9301"", ""district"": ""松山區"", ""votes_percentage"": ""8.23%""}, {""votes"": ""12143"", ""district"": ""信義區"", ""votes_percentage"": ""9.50%""}]","8.91%",-598112,981000,1579112,10000,30000,0,400000,0,541000,216930,200000,65786,0,428555,562039,159867,0,3700,0,2,135,1.46,98.54,3,10,11,19,74.42,14,2185000,6,74,7,6,0,13,17,12,3,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2821,"許淑華","db9f19b5e0ba485eb36c88a3fc31e990","女","民主進步黨",3,"臺北市","松山區、信義區","{""suggestions_piles"": [{""sum"": 2998000, ""count"": 6, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}, {""sum"": 120000, ""count"": 1, ""label"": ""廟"", ""tokens"": ""廟|宮""}], ""suggestions_years"": {""sum"": 79404792, ""count"": 88, ""years"": [{""sum"": 24453667, ""count"": 28, ""suggest_year"": ""2015"", ""small_purchase"": 5}, {""sum"": 28941000, ""count"": 29, ""suggest_year"": ""2016"", ""small_purchase"": 3}, {""sum"": 26010125, ""count"": 31, ""suggest_year"": ""2017"", ""small_purchase"": 3}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 0}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.52403433476394849785}, {""party"": ""中國國民黨"", ""ratio"": 0.35107296137339055794}, {""party"": ""無黨籍"", ""ratio"": 0.04420600858369098712}, {""party"": ""親民黨"", ""ratio"": 0.02532188841201716738}, {""party"": ""新黨"", ""ratio"": 0.02360515021459227468}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01759656652360515021}, {""party"": ""民國黨"", ""ratio"": 0.01416309012875536481}], ""bills_role_statistics"": {""total"": 92, ""sponsor"": 78, ""cosponsor"": 0, ""priproposer"": 14}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 22, ""total"": 43, ""abstain"": 2, ""conflict"": 4, ""disagree"": 10, ""not_voting"": 9}}","register","許淑華",27332,"[{""votes"": ""13371"", ""district"": ""松山區"", ""votes_percentage"": ""11.83%""}, {""votes"": ""13961"", ""district"": ""信義區"", ""votes_percentage"": ""10.93%""}]","11.35%",72985,6446244,6373259,135000,0,944,840000,1000,5469300,60020,40000,58359,0,1235981,4252650,417973,271526,0,36750,0,137,0,100,2,10,9,22,79.07,88,79404792,14,78,11,7,0,10,22,10,5,12,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2822,"江志銘","4bca27b2acc745638d3e9affdbb212c3","男","民主進步黨",2,"臺北市","內湖區、南港區","{""suggestions_piles"": [], ""suggestions_years"": {""sum"": 8733118, ""count"": 16, ""years"": [{""sum"": 3441000, ""count"": 7, ""suggest_year"": ""2015"", ""small_purchase"": 1}, {""sum"": 1475000, ""count"": 4, ""suggest_year"": ""2016"", ""small_purchase"": 0}, {""sum"": 3817118, ""count"": 5, ""suggest_year"": ""2017"", ""small_purchase"": 0}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 5}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.53414167198468410976}, {""party"": ""中國國民黨"", ""ratio"": 0.33694958519463943842}, {""party"": ""無黨籍"", ""ratio"": 0.04658583280153158902}, {""party"": ""親民黨"", ""ratio"": 0.02871729419272495214}, {""party"": ""新黨"", ""ratio"": 0.02042118698149329930}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01659221442246330568}, {""party"": ""民國黨"", ""ratio"": 0.01659221442246330568}], ""bills_role_statistics"": {""total"": 60, ""sponsor"": 59, ""cosponsor"": 0, ""priproposer"": 1}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 19, ""total"": 43, ""abstain"": 2, ""conflict"": 6, ""disagree"": 9, ""not_voting"": 13}}","register","江志銘",14592,"[{""votes"": ""4893"", ""district"": ""南港區"", ""votes_percentage"": ""7.37%""}, {""votes"": ""9699"", ""district"": ""內湖區"", ""votes_percentage"": ""6.35%""}]","6.66%",-367723,8242356,8610079,33000,0,156,3247000,0,4962200,133754,720000,216050,0,1515085,4765816,987962,103157,168255,0,5,132,3.65,96.35,2,9,13,19,69.77,16,8733118,1,59,4,7,0,9,9,7,5,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2823,"王孝維","a72279e1d73f45b4846b7d5fcd73419d","男","民主進步黨",2,"臺北市","內湖區、南港區","{""suggestions_piles"": [{""sum"": 1278000, ""count"": 1, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}], ""suggestions_years"": {""sum"": 29651000, ""count"": 30, ""years"": [{""sum"": 5246000, ""count"": 10, ""suggest_year"": ""2015"", ""small_purchase"": 5}, {""sum"": 16592000, ""count"": 11, ""suggest_year"": ""2016"", ""small_purchase"": 0}, {""sum"": 7813000, ""count"": 9, ""suggest_year"": ""2017"", ""small_purchase"": 1}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 4}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.51652892561983471074}, {""party"": ""中國國民黨"", ""ratio"": 0.33792470156106519743}, {""party"": ""無黨籍"", ""ratio"": 0.04958677685950413223}, {""party"": ""親民黨"", ""ratio"": 0.02800734618916437098}, {""party"": ""新黨"", ""ratio"": 0.02617079889807162534}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.02295684113865932048}, {""party"": ""民國黨"", ""ratio"": 0.01882460973370064279}], ""bills_role_statistics"": {""total"": 99, ""sponsor"": 99, ""cosponsor"": 0, ""priproposer"": 0}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 22, ""total"": 43, ""abstain"": 3, ""conflict"": 3, ""disagree"": 8, ""not_voting"": 10}}","register","王孝維",17401,"[{""votes"": ""5684"", ""district"": ""南港區"", ""votes_percentage"": ""8.56%""}, {""votes"": ""11717"", ""district"": ""內湖區"", ""votes_percentage"": ""7.68%""}]","7.94%",-503591,4569497,5073088,20000,0,97,1619500,117000,2812900,261416,270000,211509,0,356540,2752028,814095,0,397500,10000,4,133,2.92,97.08,3,8,10,22,76.74,30,29651000,0,99,13,3,0,15,20,15,6,12,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
